idade;sexo;p41aa;p41ab;p41ad;p41ae;p41af;p41ag;p41ah;p41ai;p41aj;p41ak;p41al;p41am;p41an;p41ao;p41ap;p42a;p42b;p42d;p42e;p42f;p42g;p42h;p42i;p42j;p42k;p42l;p42m;p42n;p42o;p42p;p43a;p43b;p43d;p43f;p43g;p43h;p43i;p43j;p43k;p43l;p43m;p43n;p43o;p43p;cor;carro;empreg;maqlav;dvd;banhe;gelad;freezer;comput;lavlou;microon;motocic;secadora;agua;rua;escola;renda;RCLASSE2;INV1p45a;INV1p45b;INV1p45c;INV1p45d;INV1p45e;INV1p45f;INV1p45g;INV1p45h;INV1p45i;INV1p45j;INV1p45k;INV1p45l;INV1p45m;INV1p45n;INV1p45o;INV1p45p;INV1p45q
36;1;1;1;2;2;2;1;2;1;2;2;1;1;2;2;1;3;5;0;0;3;3;0;5;0;6;6;10;5;0;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;96;1;1;1;1;96;96;96;1;1;1;5;1;4;4;3;5;3;6;3;4;3;5;4;3;4;3;5;1;4;3
51;1;1;1;1;2;1;1;2;2;1;2;2;1;2;1;2;8;5;2;5;5;5;2;2;5;3;3;5;2;2;9;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;96;1;2;2;1;96;1;96;1;96;96;1;1;5;1;3;4;1;1;1;4;5;2;6;4;4;5;6;1;5;5;6;4
26;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;2;2;1;96;2;96;1;1;96;1;1;6;3;3;4;3;3;2;4;4;5;4;3;4;5;4;1;3;1;3;2
33;1;1;1;2;2;2;2;2;1;2;1;1;2;1;2;2;5;10;1;2;2;0;0;6;6;6;5;5;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;1;96;3;1;2;1;96;96;1;96;2;1;6;3;4;4;1;6;4;5;5;6;6;5;1;4;6;1;5;4;5;1
62;2;1;1;2;2;2;1;1;1;1;2;2;1;2;1;1;8;7;0;3;2;5;4;5;5;0;0;10;2;3;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;3;2;1;1;1;96;1;96;1;1;1;7;2;2;4;4;6;4;1;6;6;6;4;2;1;6;1;4;3;6;2
63;2;1;1;2;1;1;1;1;1;1;2;2;1;1;1;2;0;2;0;0;0;0;0;2;5;0;0;8;3;0;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;1;2;1;1;1;96;1;96;96;1;1;7;3;3;4;4;2;1;6;5;5;5;4;4;4;5;1;3;2;4;1
33;2;1;1;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;0;0;0;0;0;1;1;0;0;2;0;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;96;1;1;1;1;1;1;96;1;96;96;1;1;8;3;4;4;2;4;1;1;4;4;2;3;4;2;1;1;2;4;4;1
56;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;7;7;10;10;10;10;9;10;10;10;10;10;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;1;1;1;1;1;1;1;96;96;1;1;3;1;4;5;3;3;3;3;3;3;3;3;2;3;4;3;3;4;5;6
20;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1;2;1;5;1;0;0;0;1;8;10;5;5;5;5;5;10;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;96;96;1;1;1;1;1;2;96;1;1;96;1;1;4;1;3;5;4;5;1;5;5;6;5;4;1;4;5;1;5;1;6;1
25;1;1;1;1;1;2;2;2;1;1;2;2;1;2;2;1;4;6;0;0;0;0;0;0;0;0;0;6;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;1;1;2;1;96;1;96;1;96;96;98;1;5;1;4;5;2;4;6;4;1;6;6;3;6;1;6;1;6;2;4;6
33;1;1;1;2;1;2;2;2;1;2;2;2;1;1;1;1;5;0;0;0;0;0;0;3;3;0;0;4;0;7;0;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;96;96;1;1;1;1;96;2;96;96;96;96;1;1;5;1;4;5;4;2;2;3;5;4;5;5;2;5;5;2;2;2;5;5
22;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;5;10;4;10;5;5;0;5;10;5;5;10;5;5;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;1;1;1;1;1;1;96;1;1;96;1;1;6;1;4;5;1;5;4;2;4;5;4;5;5;1;4;1;4;3;5;1
27;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;2;2;4;1;2;2;2;0;5;0;3;3;4;5;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;96;1;96;3;1;1;1;96;1;96;96;1;1;6;1;2;5;2;4;2;4;3;3;4;4;4;3;6;1;4;2;2;2
17;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;5;3;5;2;2;0;0;0;5;5;3;5;3;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;96;1;1;4;2;1;2;96;1;96;1;1;1;5;1;1;6;5;2;1;1;5;4;5;2;2;2;4;1;4;3;5;1
42;1;1;1;2;2;1;2;2;1;2;2;2;1;1;2;2;5;5;0;5;5;0;0;5;0;0;0;5;5;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;1;3;2;1;1;1;96;1;96;96;1;1;6;1;3;6;2;6;1;1;4;4;6;2;1;1;6;1;6;4;1;1
25;1;1;1;2;2;2;2;2;1;2;1;2;2;1;2;2;0;2;3;0;0;0;0;2;5;10;10;2;3;1;0;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;96;1;1;2;2;1;1;96;96;96;96;1;1;6;1;3;6;1;4;2;3;6;6;6;5;4;4;6;1;5;1;4;1
25;2;1;1;1;1;1;1;1;2;1;2;1;1;1;2;1;8;8;4;4;5;3;8;3;3;3;3;8;3;3;4;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;96;1;3;2;1;1;3;96;1;96;96;1;1;8;4;1;6;3;2;3;4;6;3;6;1;3;3;6;1;5;3;2;1
30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;0;0;0;1;0;2;0;0;0;3;0;5;8;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;96;1;1;1;1;1;1;96;1;1;96;1;2;5;2;4;1;3;5;3;3;5;6;5;2;2;4;6;2;1;4;5;1
63;1;1;1;2;2;2;1;2;2;2;1;2;2;1;2;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;96;96;2;1;3;2;1;1;96;1;96;1;1;1;7;2;2;1;5;5;2;2;5;1;6;5;1;5;2;2;5;2;5;4
26;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;3;5;0;5;2;2;0;2;3;5;5;2;5;5;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;1;1;1;1;96;96;96;1;96;96;1;1;4;2;5;2;5;5;2;2;5;2;5;5;2;2;5;2;5;3;5;1
50;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;10;10;10;10;0;10;10;10;10;0;10;10;10;10;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;96;1;1;96;96;96;96;96;96;1;1;5;2;5;2;4;4;2; ;5;2;5;2;2;5;5;2;2;2;2;2
25;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;2;3;2;3;0;0;0;0;5;0;0;0;0;3;0;5;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;1;1;1;1;1;3;96;1;1;96;1;1;7;1;3;2;5;3;2;6;5;5;4;3;2;5;5;1;5;2;5;2
24;2;1;1;1;1;1;1;1;1;2;2;2;1;1;1;2;0;0;0;0;0;0;0;0;0;2;0;7;3;0;4;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;96;1;1;1;1;96;1;96;1;96;96;1;1;8;1;3;2;2;4;2;4;5;5;5;4;3;4;4;1;4;4;5;2
25;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;9;6;10;10;5;7;9;10;9;9;10;9;10;9;9;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;96;96;96;1;96;1;96;96;96;96;96;96;2;2;1;1;6;3;3;5;3;3;5;5;6;3;4;1;6;1;5;3;1;3
16;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;6;5;6;5;4;5;5;5;4;6;6;4;5;6;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;1;1;1;1;1;1;1;96;96;1;1;4;99;4;3;5;3;4;3;3;5;4;3;1;5;4;2;3;2;3;3
20;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;6;4;7;9;8;6;7;6;8;8;6;7;8;7;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;96;1;1;1;1;1;96;96;96;96;96;1;1;6;1;5;3;4;4;1;1;4;4;4;1;4;1;5;1;2;3;4;1
54;1;2;1;2;1;1;1;2;1;1;2;1;1;1;1;1;2;9;1;5;5;5;0;8;5;2;9;9;8;9;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;3;1;1;4;96;1;96;96;1;1;7;5;1;3;1;4;2;3;4;2;6;4;6;3;4;1;6;2;4;2
79;2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;8;10;1;1;5;6;5;10;10;9;9;5;4;10;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;96;1;1;2;1;1;1;96;1;96;96;1;1;5;1;3;4;4;4;1;4;5;3;5;5;4;2;5;1;3;1;3;5
40;1;2;1;2;2;2;1;2;1;2;2;1;1;2;2;1;6;5;6;6;5;4;7;6;7;4;8;7;5;5;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;96;1;1;1;1;96;96;1;2;96;1;1;5;3;4;5;3;3;3;4;2;2;3;3;3;2;2;2;3;3;4;2
37;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;8;5;6;8;3;4;3;5;8;9;3;8;4;8;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;96;1;3;2;2;1;2;96;1;96;96;1;1;7;1;2;5;2;4;2;3;4;2;6;2;5;2;5;1;4;1;1;1
18;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;5;3;5;1;3;2;0;5;2;1;2;0;5;9;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;96;96;1;1;4;1;1;1;96;1;96;96;1;1;5;1;3;6;4;4;1;3;5;3;4;3;1;2;4;1;2;2;4;1
61;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;5;1;3;5;2;1;1;2;5;4;5;2;2;6;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;96;1;1;1;1;96;96;96;96;96;1;1;1;1;6;1;2;6;5;5;5;6;5;3;5;2;6;2;5;2;6;1
38;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;0;10;10;0;0;10;0;10;10;0;0;10;0;10;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;96;1;4;2;1;96;2;96;2;96;96;1;1;6;2;3;1;4;5;1;4;6;6;6;1;6;1;5;1;1;1;5;4
39;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;5;7;3;5;4;5;5;6;6;5;5;4;6;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;96;96;1;96;1;1;1;96;96;1;96;96;1;1;1;1;5;2;3;6;1;2;3;3;3;4;2;2;4;1;3;3;2;3
19;1;1;1;2;2;1;1;2;1;2;1;1;2;1;1;2;10;10;0;10;9;0;0;0;10;0;0;10;5;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;1;2;1;1;1;1;96;1;96;1;1;2;5;1;3;2;1;5;5;5;5;6;6;5;6;2;6;1;2;2;5;2
65;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;4;6;5;6;5;3;5;6;4;4;5;7;2;4;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;96;1;1;1;1;96;1;1;1;1;1;6;4;3;2;5;2;2;5;6;5;1;1;5;2;6;1;2;2;2;5
45;1;1;2;1;2;2;2;2;2;1;1;1;1;1;1;2;7;7;9;3;7;5;5;7;9;8;9;6;7;9;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;1;1;1;1;1;2;1;1;96;1;1;1;6;3;3;2;1;6;2;1;4;1;2;1;4;1;4;1;1;4;2;1
50;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;3;1;1;1;1;1;4;0;2;1;0;1;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;96;1;1;1;2;1;1;96;1;96;96;1;1;7;3;4;2;3;4;1;2;5;6;4;4;4;1;4;1;4;4;5;4
39;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;2;1;1;0;0;0;0;0;3;5;3;1;5;7;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;3;4;1;1;1;96;1;96;96;1;1;8;1;1;2;1;4;1;2;4;2;4;1;3;2;5;1;5;6;3;1
52;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;1;1;1;2;1;1;96;96;96;96;96;1;1;8;5;3;2;4;4;2; ;2;3;4;6;4;1;4;2;5;3;6;1
19;2;2;1;1;1;2;2;1;1;2;1;1;2;1;1;2;3;5;0;0;0;0;5;1;0;1;0;0;0;10;0;2;2;2;2;2;1;2;2;2;2;2;2;1;1;3;96;96;1;96;1;1;96;2;96;1;1;1;1;1;5;1;4;3;2;6;4;3;5;2;6;2;2;3;2;1;2;2;6;1
29;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;5;6;5;3;3;1;2;9;7;7;2;2;4;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;1;1;2;1;1;2;96;1;96;96;1;1;7;2;3;3;2;4;5;4;5;2;5;3;4;3;5;1;2;2;4;1
32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;6;6;7;7;6;6;7;7;8;7;8;8;7;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;1;1;1;1;1;2;96;1;96;96;1;1;7;3;3;3;2;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3
49;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;1;5;5;5;1;2;1;5;5;2;1;1;9;0;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;96;1;1;96;1;96;1;1;96;1;1;7;3;4;3;3;3;3;3;3;3;3;3;3;3;3;1;4;3;3;3
18;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;5;5;2;5;5;4;4;3;3;4;5;5;5;4;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;1;2;3;1;1;2;96;1;1;96;1;1;5;1;1;4;2;4;1;3;4;4;4;5;3;1;5;1;5;4;4;1
67;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;1;1;2;1;96;1;96;1;96;96;1;1;7;3;3;4;2;5;5;3;4;2;5;4;5;1;5;1;2;1;4;2
54;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;8;3;7;7;5;6;5;8;6;7;6;7;5;5;7;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;96;96;1;1;1;1;1;96;96;96;96;1;1;1;3;97;5;5;3;2;3;3;4;4;4;5;4;1;4;4;5;3;4;3
46;1;1;2;2;2;2;1;2;1;1;1;1;1;2;1;1;5;5;0;5;5;6;5;10;0;6;5;10;5;6;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;96;1;1;2;1;96;1;96;96;96;96;1;1;4;1;4;5;2;3;4;5;5;6;5;3;4;3;6;1;5;1;5;2
19;1;1;2;1;2;2;2;2;1;2;2;2;1;1;2;1;0;3;0;0;0;2;0;6;0;2;0;8;2;3;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;96;96;1;1;1;1;1;1;96;1;96;96;1;1;5;1;4;5;2;2;2;5;5;2;5;5;5;2;5;2;4;2;2;1
27;2;1;1;1;1;1;2;1;2;1;2;2;1;1;2;1;7;5;4;6;7;6;2;5;7;3;4;7;7;4;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;1;1;2;1;1;1;96;1;1;96;1;1;8;1;3;5;3;4;3;2;2;4;3;4;2;2;6;2;4;2;5;2
27;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;5;5;5;5;5;10;5;5;5;5;5;5;10;2;2;2;2;2;2;2;1;2;2;2;2;2;1;3;1;96;1;2;3;2;3;3;96;1;1;96;2;1;7;5;1;1;4;4;3;6;6;6;6;4;6;1;6;1;4;1;4;3
35;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;96;1;1;3;1;1;1;1;1;96;1;1;1;8;97;3;1;1;4;1;1;6;1;6;1;6;1;6;1;6;4;6;6
35;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;96;96;1;1;96;96;96;96;96;96;1;1;5;2;6;2;3;3;4;3;3;3;3;3;3;3;3;1;3;3;3;3
31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;10;0;0;0;10;1;9;0;0;7;7;10;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;96;96;1;1;1;1;1;96;96;96;96;1;1;6;3;5;2;1;5;1;3;3;2;6;5;5;3;6;3;5;1;4;1
20;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;8;8;6;8;6;6;5;8;6;6;3;10;5;8;5;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;96;96;1;1;2;1;1;1;96;1;2;96;1;1;6;1;3;2;2;5;2;2;5;3;5;5;2;3;5;1;5;3;2;2
89;1;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;0;0;0;0;6;0;0;3;0;8;4;2;0;9;10;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;4;3;1;3;96;2;96;1;1;1;5;4;1;3;3;3;6;6;1;6;5;5;4;2;6;5;6;2;3;4
23;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;5;6;10;8;9;9;7;10;8;10;5;10;9;6;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;96;96;1;1;1;96;96;96;96;1;96;1;2;5;1;6;3;3;2;1;2;5;4;3;2;3;3;2;5;6;3;3;3
50;2;2;1;2;1;2;2;2;1;1;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;1;1;1;1;1;1;96;1;96;96;1;1;5;1;4;3;2;3;3;4;5;3;4;5;3;2;5;3;4;4;4;4
33;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;10;10;10;10;10;10;10;9;10;10;10;10;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;96;96;96;96;96;1;96;96;96;96;96;96;1;1;2;1;6;4;2;2;5;5;5;1;1;1;1;4;6;4;2;4;5;1
46;2;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;0;0;3;5;0;1;2;1;10;0;0;1;0;5;10;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;96;96;1;1;2;1;1;1;96;96;96;96;1;1;5;1;4;4;2;6;4;5;6;6;6;6;1;2;6;1;5;2;2;1
22;1;1;2;1;1;1;1;1;1;1;2;1;1;1;2;2;0;1;0;2;1;1;0;1;5;5;0;1;0;10;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;96;1;96;2;1;96;4;96;1;96;96;1;1;6;1;3;4;2;3;1;3;2;2;2;2;3;3;4;1;5;2;4;2
19;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;0;6;0;0;0;0;0;0;6;5;5;8;4;0;6;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;96;96;1;1;1;1;1;1;96;96;96;96;1;1;6;1;4;4;4;4;1;3;4;6;4;3;2;1;6;1;2;2;4;1
32;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;10;10;1;8;5;8;1;8;5;10;10;10;10;10;10;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;96;1;1;1;1;96;1;96;96;1;1;6;1;3;4;1;6;6;5;5;6;5;4;1;4;6;1;4;1;3;1
36;1;2;2;1;1;1;1;2;1;2;1;1;1;1;1;2;2;5;4;1;1;2;1;6;5;7;6;3;8;0;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;96;1;1;1;1;1;2;96;1;96;1;1;1;8;4;2;4;4;3;2;1;4;1;5;3;3;2;3;1;2;1;3;1
58;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;5;4;4;3;4;3;4;3;4;3;5;4;5;7;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;96;1;1;1;1;1;1;1;96;1;1;2;2;1;5;5;1;2;1;1;2;2;1;5;2;5;2;2;5;2;2;2
34;2;1;1;1;1;2;1;1;1;2;1;1;1;1;2;1;5;5;5;5;4;5;4;5;5;5;5;5;5;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;1;96;1;1;96;96;96;96;96;96;1;1;8;2;5;5;4;1;2;2;6;4;6;1;4;1;6;6;5;2;4;1
30;2;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;8;0;2;0;2;1;3;9;1;0;5;5;0;10;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;2;96;1;96;3;2;1;4;96;96;96;1;1;1;8;2;1;5;2;1;1;3;4;2;2;1;6;2;3;1;3;1;1;1
31;2;2;1;1;1;1;1;1;1;2;1;1;2;1;2;2;3;10;5;10;10;9;10;10;3;10;10;3;10;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;96;96;96;1;1;1;1;1;96;1;96;96;1;1;5;2;5;1;1;1;6;1;6;6;6;6;6;1;6;1;1;6;6;1
44;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;0;0;0;2;2;2;2;2;0;0;0;0;6;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;1;96;1;1;96;1;96;96;1;96;1;1;5;3;4;1;6;6;1;6;6;4;6;6;1;1;3;1;6;1;6;1
45;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;0;8;10;0;8;8;8;10;7;8;5;6;7;9;4;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;96;96;96;96;1;96;96;96;96;96;96;96;1;1;2;1;6;2;3;1;4;1;2;1;5;6;1;6;5; ;1;3;5;6
34;1;1;1;2;2;2;2;2;1;1;2;2;1;1;1;2;0;7;0;0;0;0;0;5;10;0;0;10;0;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;3;1;96;1;1;1;1;96;1;96;1;96;96;1;1;5;2;4;2;2;2;2;5;2;5;5;2;6;2;5;1;2;2;2;2
26;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;5;5;0;5;0;0;0;5;8;0;0;5;8;10;5;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;96;96;1;1;1;1;96;1;96;2;96;96;1;2;5;1;5;2;2;4;5;2;6;4;6;2;2;4;5;1;4;2;3;2
49;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;96;2;1;3;2;1;4;96;1;1;96;1;1;6;4;1;2;2;6;2;2;2;2;1;5;2;2;2;1;5;2;5;2
77;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;2;6;3;4;9;0;7;7;6;8;3;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;96;96;96;96;1;1;96;96;96;96;96;96;1;1;1;1;6;3;2;4;5;2;3;3;4;4;2;2;3;1;1;3;2;2
33;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;1;1;3;1;96;1;96;1;96;96;1;1;5;1;3;3;1;3;5;3;2;4;5;1;4;4;4;1;3;1;5;1
22;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;96;1;1;4;1;1;3;96;1;1;96;1;1;6;1;1;4;1;4;1;1;3;1;1;1;3;1;5;1;6;3;4;1
52;1;2;1;2;2;2;2;2;1;2;2;2;1;1;2;1;2;7;2;4;0;2;0;5;3;1;1;6;5;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;3;1;1;4;96;1;1;96;1;1;7;4;1;4;2;3;2;3;2;4;4;4;2;2;4;2;5;3;4;4
27;1;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;5;1;1;0;1;0;10;10;5;0;10;10;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;3;96;1;2;1;1;2;3;96;1;96;96;1;1;7;2;1;5;1;1;1;1;1;1;6;2;6;1;6;1;1;2;1;1
22;2;1;1;2;1;1;1;1;1;2;1;2;1;1;1;1;10;10;5;8;8;8;10;8;0;0;0;10;5;5;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;96;96;96;96;1;1;6;99;4;6;1;1;1;6;6;2;6;1;1;1;1;1;6;6;1;1
46;1;1;1;1;2;2;2;2;2;1;1;1;1;2;1;2;0;0;0;0;0;2;0;5;5;7;6;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;96;1;96;2;1;96;1;96;1;96;96;1;1;8;4;3;6;1;1;1;6;6;6;6;6;1;6;6;1;6;1;6;1
51;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;10;5;10;0;5;0;4;4;5;10;5;10;5;7;8;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;96;96;1;1;1;1;96;96;96;96;96;1;1;1;1;6;2;3;1;5;1;4;5;5;2;5;2;4;1;5;2;2;2
30;2;1;2;2;1;2;2;2;1;2;2;2;1;1;1;2;8;8;0;5;7;1;2;10;1;0;0;8;5;1;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;96;1;1;1;1;1;1;96;1;96;96;1;2;5;1;4;2;5;4;1;2;6;6;6;6;1;2;6;1;6;1;5;1
34;1;2;1;2;2;1;2;2;1;1;2;2;1;1;1;2;0;0;0;0;0;0;0;3;0;0;0;3;0;0;10;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;96;96;1;1;2;1;1;2;96;1;96;96;1;1;5;2;3;2;1;5;1;5;4;2;5;2;4;1;5;1;5;2;2;3
23;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;10;9;1;10;8;10;10;6;2;10;10;1;10;10;9;2;2;1;2;2;2;2;2;2;2;1;2;1;1;4;1;96;2;2;2;1;1;1;96;1;1;96;1;2;5;1;3;2;2;5;2;1;5;6;5;2;2;2;5;2;5;2;5;2
